auc,auc_abs,ap,tpr@1fpr,tpr@5fpr,tpr@1fpr_abs,poison_rate,auc_target_class,auc_target_class_abs,tpr@1fpr_target_class,tpr@1fpr_target_class_abs,auc_target_class_best,direction,tpr@1fpr_target_class_best,elimination_rate,sacrifice_rate,precision,recall,f1,n_removed,residual_poison_rate,attack,rate,hash,n_bits,family,threshold,detector,rule,t_hash_s,t_detect_s
0.38415060210526314,0.4210112378947369,0.048692209356163044,0.0,0.026,0.0,0.05,0.4210131766680655,0.44052593369702053,0.0,0.0,0.5789868233319345,-1,0.0,0.0712,0.12751578947368422,0.02854851643945469,0.0712,0.04075558099599313,6235,0.05305609505312464,badnets,0.05,ahash4,16,spatial,mean,hamming_ball,mad,0.134,0.4
0.4405428042105263,0.47797741052631576,0.04711615218069641,0.0228,0.0316,0.0228,0.05,0.3959679395719681,0.43161838019303395,0.0,0.0,0.6040320604280319,-1,0.0,0.1524,0.18583157894736843,0.04137706342311034,0.1524,0.06508370345063205,9208,0.05194646009021377,badnets,0.05,ahash4,16,spatial,mean,block_collision,mad,0.134,0.04
0.5118343494736842,0.4758066610526316,0.05142323062311181,0.0,0.062,0.0,0.05,0.49631582039446076,0.4726610155266471,0.0,0.0,0.5036841796055392,-1,0.0068,0.0,0.0022315789473684212,0.0,0.0,0.0,106,0.05010622519741853,badnets,0.05,ahash4,16,spatial,mean,hash_spectral,mad,0.134,0.044
0.4500253178947369,0.3751357347368421,0.04376911298488884,0.0004,0.0004,0.0004,0.05,0.4197492656315569,0.49546588334032726,0.0016,0.0016,0.5802507343684431,-1,0.0016,0.0004,0.002505263157894737,0.008333333333333333,0.0004,0.0007633587786259542,120,0.05010024057738573,badnets,0.05,ahash4,16,spatial,mean,hash_stability,mad,0.134,0.026
0.3918216589473684,0.5103387705263158,0.037350825514705796,0.0,0.002,0.0,0.05,0.387003441040705,0.5008706672261856,0.0156,0.0036,0.612996558959295,-1,0.0156,0.0,0.0006315789473684211,0.0,0.0,0.0,30,0.05003001801080648,badnets,0.05,ahash16,256,spatial,mean,bit_llr,mad,0.193,0.1
0.43663190736842106,0.3480516884210526,0.05592759188915662,0.0,0.0,0.0,0.05,0.40430524548887964,0.5956947545111204,0.0,0.0,0.5956947545111204,-1,0.0,0.0,0.3427157894736842,0.0,0.0,0.0,16279,0.07413777764597729,badnets,0.05,ahash16,256,spatial,mean,bit_em,mad,0.193,0.884
0.39119384,0.494441452631579,0.038110888579062384,0.0028,0.0268,0.0028,0.05,0.32593302559798576,0.485235711288292,0.0008,0.0008,0.6740669744020142,-1,0.0356,0.0,0.0,0.0,0.0,0.0,0,0.05,badnets,0.05,ahash16,256,spatial,mean,hamming_knn,mad,0.193,0.469
0.4733238863157895,0.23381263578947373,0.05399113746040248,0.0,0.0,0.0,0.05,0.40452731850608475,0.40452731850608475,0.0004,0.0004,0.5954726814939153,-1,0.0004,0.0092,0.14042105263157895,0.003436426116838488,0.0092,0.005003807244642663,6693,0.05719629621077424,badnets,0.05,ahash16,256,spatial,mean,hamming_ball,mad,0.193,0.462
0.27606341473684215,0.7567666189473683,0.039471178354461386,0.0,0.0,0.2036,0.05,0.3690467897608057,0.6103093159882501,0.0,0.0328,0.6309532102391944,-1,0.0328,0.6096,0.08652631578947369,0.27050053248136313,0.6096,0.3747233833292353,5634,0.02199882793129874,badnets,0.05,ahash16,256,spatial,mean,block_collision,mad,0.193,0.688
0.5026617810526316,0.45505753263157894,0.04839867588065504,0.0052,0.0456,0.0052,0.05,0.4745519093579521,0.4394430549727235,0.0052,0.0052,0.5254480906420479,-1,0.0092,0.0,0.0006736842105263158,0.0,0.0,0.0,32,0.05003202049311559,badnets,0.05,ahash16,256,spatial,mean,hash_spectral,mad,0.193,0.056
0.48819521684210526,0.517913027368421,0.05048482610099638,0.01,0.0588,0.01,0.05,0.48644737725556025,0.5136757448594209,0.0052,0.0052,0.5135526227444398,-1,0.0052,0.002,0.0012210526315789474,0.07936507936507936,0.002,0.0039016777214202106,63,0.049962953321184694,badnets,0.05,ahash16,256,spatial,mean,hash_stability,mad,0.193,0.033
0.3859292757894737,0.5014028547368421,0.036846379062154266,0.0,0.0008,0.0,0.05,0.3733281577843055,0.49092177926982794,0.0108,0.0052,0.6266718422156945,-1,0.0108,0.0,0.0005684210526315789,0.0,0.0,0.0,27,0.05002701458787746,badnets,0.05,ahash32,1024,spatial,mean,bit_llr,mad,0.372,0.244
0.3572819831578948,0.47228629473684214,0.04893592880239907,0.0,0.0,0.0,0.05,0.40933625681913555,0.5906637431808645,0.0,0.0,0.5906637431808645,-1,0.0,0.0,0.19905263157894737,0.0,0.0,0.0,9455,0.06165988407941793,badnets,0.05,ahash32,1024,spatial,mean,bit_em,mad,0.372,4.095
0.3767147747368422,0.5015570231578947,0.03696804990109666,0.002,0.0204,0.0016,0.05,0.30976613512379353,0.49485556021821236,0.0016,0.0016,0.6902338648762065,-1,0.0308,0.0,2.105263157894737e-05,0.0,0.0,0.0,1,0.0500010000200004,badnets,0.05,ahash32,1024,spatial,mean,hamming_knn,mad,0.372,0.562
0.4792572505263158,0.24007139789473686,0.054364946993101404,0.0,0.0,0.0,0.05,0.4009929080990349,0.4009929080990349,0.0012,0.0012,0.5990070919009651,-1,0.0012,0.01,0.1451157894736842,0.003613761202659728,0.01,0.005308982798895732,6918,0.0574485864166009,badnets,0.05,ahash32,1024,spatial,mean,hamming_ball,mad,0.372,0.547
0.39084406736842103,0.39707953684210523,0.04272981105980262,0.0,0.0,0.0,0.05,0.3990386067981536,0.6009613932018465,0.0,0.0128,0.6009613932018464,-1,0.0128,0.0028,0.13981052631578947,0.00105294825511432,0.0028,0.001530389156099694,6648,0.057505997416497506,badnets,0.05,ahash32,1024,spatial,mean,block_collision,mad,0.372,2.915
0.502458547368421,0.45585943157894737,0.04830872037382321,0.0052,0.0428,0.0052,0.05,0.47227968946705834,0.4373835081829626,0.0048,0.0048,0.5277203105329417,-1,0.0092,0.0,0.0005052631578947368,0.0,0.0,0.0,24,0.05002401152553226,badnets,0.05,ahash32,1024,spatial,mean,hash_spectral,mad,0.372,0.184
